2-437RN1A	31-440FED	98.5508	1416	1550
2-437RN1A	93-439FEC	98.5507	1413	1550
2-437RN1A	33-436RED	98.5506	1408	1550
2-437RN1A	42-428REC	98.5485	1399	1550
2-437RN1A	16-427REC	98.5485	1415	1550
2-437RN1A	78-431FEC	98.5479	1410	1550
2-437RN1A	90-437FED	98.5457	1406	1550
2-437RN1A	66-440RED	98.5397	1410	1550
2-437RN1A	25-427FED	98.5379	1411	1550
2-437RN1A	89-436FED	98.5357	1407	1550
2-437RN1A	37-441RED	98.5342	1408	1550
2-437RN1A	41-427RED	98.5341	1415	1550
2-437RN1A	63-439REC	98.5338	1407	1550
2-437RN1A	71-427FED	98.5319	1411	1550
2-437RN1A	64-439RED	98.5247	1410	1550
2-437RN1A	50-432RED	98.5229	1407	1550
2-437RN1A	40-427REC	98.5217	1414	1550
2-437RN1A	62-438RED	98.5207	1405	1550
2-437RN1A	19-429RED	98.5206	1402	1550
2-437RN1A	70-426FED	98.5175	1409	1550
2-437RN1A	43-428RED	98.517	1403	1550
2-437RN1A	49-432REC	98.5167	1406	1550
2-437RN1A	30-440FEC	98.5154	1413	1550
2-437RN1A	32-436REC	98.5152	1414	1550
2-437RN1A	54-434RED	98.5123	1410	1550
2-437RN1A	38-426REC	98.5078	1409	1550
2-437RN1A	61-438REC	98.5075	1412	1550
2-437RN1A	46-430REC	98.5073	1404	1550
2-437RN1A	39-426RED	98.5065	1408	1550
2-437RN1A	85-434FED	98.5056	1411	1550
2-437RN1A	95-440FED	98.5035	1413	1550
2-437RN1A	21-429FEC	98.5035	1407	1550
2-437RN1A	22-429FED	98.5033	1405	1550
2-437RN1A	3-437REN7A	98.4978	1411	1550
2-437RN1A	59-437REC	98.4938	1413	1550
2-437RN1A	9-429FN2A	98.4936	1423	1550
2-437RN1A	53-434REC	98.4932	1408	1550
2-437RN1A	13-435FEN3	98.4925	1400	1550
2-437RN1A	1-428RN3A	98.4922	1414	1550
2-437RN1A	12-435FEN3	98.4866	1399	1550
2-437RN1A	60-437RED	98.4848	1406	1550
2-437RN1A	4-437REN7B	98.4842	1414	1550
2-437RN1A	87-435FED	98.4804	1414	1550
2-437RN1A	27-433FED	98.4792	1419	1550
2-437RN1A	8-426FEN5B	98.4776	1412	1550
2-437RN1A	15-437FEN5	98.4638	1415	1550
2-437RN1A	14-437FEN5	98.4636	1413	1550
2-437RN1A	26-433FEC	98.4599	1425	1550
2-437RN1A	76-430FEC	98.4412	1421	1550
2-437RN1A	24-430FED	98.4283	1426	1550
2-437RN1A	81-432FED	98.4257	1426	1550
2-437RN1A	23-430FEC	98.4232	1427	1550
2-437RN1A	92-438FED	98.4186	1428	1550
2-437RN1A	91-438FEC	98.4161	1433	1550
2-437RN1A	80-432FEC	98.4107	1426	1550
2-437RN1A	96-441FEC	98.3452	1382	1550
2-437RN1A	Ecoli_O157H7_EDL933	97.8447	1379	1550
2-437RN1A	Ecoli_NADC6564	97.8059	1391	1550
2-437RN1A	84-434FEC	97.2671	1403	1550
2-437RN1A	72-428FEC	97.2483	1398	1550
2-437RN1A	86-435FEC	97.2469	1398	1550
2-437RN1A	73-428FED	97.2397	1403	1550
2-437RN1A	Ecoli_Nissle1917	96.8259	1331	1550
2-437RN1A	79-431FED	96.7506	1335	1550
3-437REN7A	3-437REN7A	100	1607	1609
3-437REN7A	4-437REN7B	99.9992	1606	1609
3-437REN7A	60-437RED	99.9991	1604	1609
3-437REN7A	8-426FEN5B	99.9988	1608	1609
3-437REN7A	59-437REC	99.9986	1609	1609
3-437REN7A	15-437FEN5	99.9982	1607	1609
3-437REN7A	14-437FEN5	99.9972	1607	1609
3-437REN7A	26-433FEC	99.6306	1466	1609
3-437REN7A	27-433FED	99.6231	1466	1609
3-437REN7A	1-428RN3A	99.618	1476	1609
3-437REN7A	69-426FEC	99.2579	1513	1609
3-437REN7A	95-440FED	99.1708	1449	1609
3-437REN7A	61-438REC	99.1679	1460	1609
3-437REN7A	62-438RED	99.1678	1460	1609
3-437REN7A	54-434RED	99.1568	1443	1609
3-437REN7A	85-434FED	99.1544	1444	1609
3-437REN7A	65-440REC	99.1375	1441	1609
3-437REN7A	16-427REC	99.1371	1444	1609
3-437REN7A	31-440FED	99.1311	1441	1609
3-437REN7A	90-437FED	99.1308	1447	1609
3-437REN7A	94-439FED	99.1303	1444	1609
3-437REN7A	21-429FEC	99.1296	1443	1609
3-437REN7A	53-434REC	99.1296	1449	1609
3-437REN7A	48-431RED	99.1293	1440	1609
3-437REN7A	89-436FED	99.1285	1443	1609
3-437REN7A	66-440RED	99.1277	1445	1609
3-437REN7A	9-429FN2A	99.1266	1453	1609
3-437REN7A	41-427RED	99.1258	1444	1609
3-437REN7A	67-441REC	99.1243	1438	1609
3-437REN7A	33-436RED	99.1237	1438	1609
3-437REN7A	68-441RED	99.1216	1446	1609
3-437REN7A	19-429RED	99.1211	1449	1609
3-437REN7A	22-429FED	99.1204	1448	1609
3-437REN7A	36-441REC	99.1198	1442	1609
3-437REN7A	88-436FEC	99.1196	1448	1609
3-437REN7A	93-439FEC	99.119	1446	1609
3-437REN7A	17-427RED	99.1172	1448	1609
3-437REN7A	46-430REC	99.1145	1448	1609
3-437REN7A	43-428RED	99.1137	1443	1609
3-437REN7A	71-427FED	99.1132	1449	1609
3-437REN7A	64-439RED	99.112	1445	1609
3-437REN7A	63-439REC	99.1112	1443	1609
3-437REN7A	37-441RED	99.109	1449	1609
3-437REN7A	39-426RED	99.1052	1453	1609
3-437REN7A	38-426REC	99.1052	1454	1609
3-437REN7A	40-427REC	99.1052	1446	1609
3-437REN7A	42-428REC	99.1044	1452	1609
3-437REN7A	78-431FEC	99.1029	1447	1609
3-437REN7A	91-438FEC	99.0978	1451	1609
3-437REN7A	30-440FEC	99.0976	1446	1609
3-437REN7A	32-436REC	99.0967	1448	1609
3-437REN7A	25-427FED	99.0958	1450	1609
3-437REN7A	70-426FED	99.0958	1450	1609
3-437REN7A	23-430FEC	99.0957	1455	1609
3-437REN7A	81-432FED	99.0942	1451	1609
3-437REN7A	49-432REC	99.0935	1450	1609
3-437REN7A	24-430FED	99.0908	1447	1609
3-437REN7A	50-432RED	99.0885	1449	1609
3-437REN7A	92-438FED	99.0766	1452	1609
3-437REN7A	76-430FEC	99.0713	1455	1609
3-437REN7A	87-435FED	99.0699	1502	1609
3-437REN7A	80-432FEC	99.0696	1447	1609
3-437REN7A	12-435FEN3	99.0462	1463	1609
3-437REN7A	13-435FEN3	99.0272	1460	1609
3-437REN7A	5-437REN3A	98.4817	1410	1609
3-437REN7A	2-437RN1A	98.4809	1408	1609
3-437REN7A	Ecoli_HS	98.4758	1409	1609
3-437REN7A	6-437REN3B	98.4746	1408	1609
3-437REN7A	7-426FEN5A	98.4584	1296	1609
3-437REN7A	28-436FEC	98.4536	1407	1609
3-437REN7A	10-434FEN3	98.4379	1368	1609
3-437REN7A	11-434FEN3	98.4371	1369	1609
3-437REN7A	29-436FED	98.433	1406	1609
3-437REN7A	82-433FEC	98.4317	1412	1609
3-437REN7A	47-430RED	98.4307	1407	1609
3-437REN7A	56-435RED	98.4268	1426	1609
3-437REN7A	74-429FEC	98.4255	1398	1609
3-437REN7A	52-433RED	98.4218	1413	1609
3-437REN7A	57-436REC	98.4182	1431	1609
3-437REN7A	45-429RED	98.4168	1408	1609
3-437REN7A	44-429REC	98.4165	1413	1609
3-437REN7A	34-440REC	98.415	1404	1609
3-437REN7A	51-433REC	98.4101	1409	1609
3-437REN7A	75-429FED	98.409	1417	1609
3-437REN7A	77-430FED	98.4042	1410	1609
3-437REN7A	55-435REC	98.401	1431	1609
3-437REN7A	83-433FED	98.3993	1409	1609
3-437REN7A	18-429REC	98.3901	1415	1609
3-437REN7A	35-440RED	98.3886	1410	1609
3-437REN7A	58-436RED	98.3834	1438	1609
3-437REN7A	Ecoli_K-12_MG1655	98.3558	1404	1609
3-437REN7A	96-441FEC	98.1767	1364	1609
3-437REN7A	Ecoli_NADC6564	97.7488	1408	1609
3-437REN7A	Ecoli_O157H7_EDL933	97.747	1404	1609
3-437REN7A	73-428FED	97.1873	1450	1609
3-437REN7A	86-435FEC	97.1742	1450	1609
3-437REN7A	72-428FEC	97.1243	1448	1609
3-437REN7A	84-434FEC	97.1187	1462	1609
3-437REN7A	Ecoli_Nissle1917	96.7484	1327	1609
3-437REN7A	79-431FED	96.6573	1334	1609
4-437REN7B	4-437REN7B	100	1604	1608
4-437REN7B	59-437REC	99.9992	1605	1608
4-437REN7B	15-437FEN5	99.9992	1607	1608
4-437REN7B	8-426FEN5B	99.999	1605	1608
4-437REN7B	3-437REN7A	99.9986	1606	1608
4-437REN7B	60-437RED	99.9985	1605	1608
4-437REN7B	14-437FEN5	99.9964	1606	1608
4-437REN7B	26-433FEC	99.6358	1468	1608
4-437REN7B	27-433FED	99.6194	1470	1608
4-437REN7B	1-428RN3A	99.6121	1476	1608
4-437REN7B	69-426FEC	99.2453	1516	1608
4-437REN7B	61-438REC	99.178	1454	1608
4-437REN7B	62-438RED	99.1748	1454	1608
4-437REN7B	95-440FED	99.1595	1450	1608
4-437REN7B	24-430FED	99.1467	1441	1608
4-437REN7B	85-434FED	99.1466	1446	1608
4-437REN7B	31-440FED	99.1359	1437	1608
4-437REN7B	66-440RED	99.1324	1446	1608
4-437REN7B	65-440REC	99.1309	1438	1608
4-437REN7B	54-434RED	99.1304	1452	1608
4-437REN7B	9-429FN2A	99.1286	1450	1608
4-437REN7B	91-438FEC	99.1266	1448	1608
4-437REN7B	41-427RED	99.125	1446	1608
4-437REN7B	17-427RED	99.1236	1447	1608
4-437REN7B	94-439FED	99.1227	1444	1608
4-437REN7B	16-427REC	99.1218	1449	1608
4-437REN7B	30-440FEC	99.1212	1442	1608
4-437REN7B	46-430REC	99.1194	1447	1608
4-437REN7B	89-436FED	99.1188	1445	1608
4-437REN7B	43-428RED	99.1181	1446	1608
4-437REN7B	37-441RED	99.1172	1450	1608
4-437REN7B	71-427FED	99.1163	1454	1608
4-437REN7B	88-436FEC	99.1154	1453	1608
4-437REN7B	48-431RED	99.1152	1448	1608
4-437REN7B	90-437FED	99.1139	1446	1608
4-437REN7B	67-441REC	99.1124	1441	1608
4-437REN7B	64-439RED	99.1122	1447	1608
4-437REN7B	21-429FEC	99.1117	1453	1608
4-437REN7B	23-430FEC	99.1111	1448	1608
4-437REN7B	53-434REC	99.1105	1454	1608
4-437REN7B	93-439FEC	99.1094	1452	1608
4-437REN7B	22-429FED	99.1046	1451	1608
4-437REN7B	40-427REC	99.1034	1448	1608
4-437REN7B	49-432REC	99.1032	1452	1608
4-437REN7B	19-429RED	99.1021	1453	1608
4-437REN7B	68-441RED	99.102	1447	1608
4-437REN7B	25-427FED	99.1004	1450	1608
4-437REN7B	33-436RED	99.1004	1444	1608
4-437REN7B	81-432FED	99.0999	1450	1608
4-437REN7B	39-426RED	99.0986	1450	1608
4-437REN7B	42-428REC	99.0981	1450	1608
4-437REN7B	36-441REC	99.0961	1444	1608
4-437REN7B	32-436REC	99.095	1447	1608
4-437REN7B	78-431FEC	99.0939	1455	1608
4-437REN7B	63-439REC	99.0887	1452	1608
4-437REN7B	70-426FED	99.0861	1457	1608
4-437REN7B	50-432RED	99.0848	1453	1608
4-437REN7B	80-432FEC	99.0773	1453	1608
4-437REN7B	92-438FED	99.076	1454	1608
4-437REN7B	76-430FEC	99.0686	1454	1608
4-437REN7B	38-426REC	99.0675	1462	1608
4-437REN7B	87-435FED	99.051	1497	1608
4-437REN7B	12-435FEN3	99.0217	1463	1608
4-437REN7B	13-435FEN3	99.0168	1462	1608
4-437REN7B	Ecoli_HS	98.5475	1401	1608
4-437REN7B	7-426FEN5A	98.4511	1302	1608
4-437REN7B	5-437REN3A	98.447	1414	1608
4-437REN7B	56-435RED	98.4454	1430	1608
4-437REN7B	57-436REC	98.445	1435	1608
4-437REN7B	55-435REC	98.4343	1432	1608
4-437REN7B	2-437RN1A	98.4325	1412	1608
4-437REN7B	6-437REN3B	98.4212	1413	1608
4-437REN7B	58-436RED	98.4171	1440	1608
4-437REN7B	11-434FEN3	98.4136	1370	1608
4-437REN7B	83-433FED	98.4058	1408	1608
4-437REN7B	10-434FEN3	98.4022	1376	1608
4-437REN7B	34-440REC	98.4005	1408	1608
4-437REN7B	28-436FEC	98.3989	1413	1608
4-437REN7B	44-429REC	98.3974	1414	1608
4-437REN7B	47-430RED	98.3969	1410	1608
4-437REN7B	29-436FED	98.3966	1411	1608
4-437REN7B	51-433REC	98.3958	1408	1608
4-437REN7B	52-433RED	98.3873	1414	1608
4-437REN7B	74-429FEC	98.3855	1409	1608
4-437REN7B	77-430FED	98.3775	1409	1608
4-437REN7B	75-429FED	98.3749	1416	1608
4-437REN7B	45-429RED	98.3735	1415	1608
4-437REN7B	82-433FEC	98.3663	1418	1608
4-437REN7B	Ecoli_K-12_MG1655	98.3578	1406	1608
4-437REN7B	35-440RED	98.3527	1413	1608
4-437REN7B	18-429REC	98.346	1419	1608
4-437REN7B	96-441FEC	98.1768	1363	1608
4-437REN7B	Ecoli_NADC6564	97.7829	1398	1608
4-437REN7B	Ecoli_O157H7_EDL933	97.745	1401	1608
4-437REN7B	86-435FEC	97.2399	1444	1608
4-437REN7B	73-428FED	97.2363	1449	1608
4-437REN7B	72-428FEC	97.2157	1448	1608
4-437REN7B	84-434FEC	97.172	1459	1608
4-437REN7B	Ecoli_Nissle1917	96.7464	1324	1608
4-437REN7B	79-431FED	96.6602	1340	1608
5-437REN3A	5-437REN3A	100	1547	1549
5-437REN3A	2-437RN1A	99.9994	1546	1549
5-437REN3A	6-437REN3B	99.9994	1548	1549
5-437REN3A	Ecoli_K-12_MG1655	99.1452	1448	1549
5-437REN3A	11-434FEN3	99.0604	1401	1549
5-437REN3A	10-434FEN3	99.0532	1397	1549
5-437REN3A	55-435REC	98.9936	1401	1549
5-437REN3A	56-435RED	98.9859	1404	1549
5-437REN3A	57-436REC	98.9654	1404	1549
5-437REN3A	58-436RED	98.9526	1408	1549
5-437REN3A	7-426FEN5A	98.8992	1319	1549
5-437REN3A	Ecoli_HS	98.809	1415	1549
5-437REN3A	18-429REC	98.7439	1410	1549
5-437REN3A	77-430FED	98.7277	1413	1549
5-437REN3A	44-429REC	98.7243	1415	1549
5-437REN3A	82-433FEC	98.7197	1413	1549
5-437REN3A	34-440REC	98.7194	1413	1549
5-437REN3A	74-429FEC	98.7191	1406	1549
5-437REN3A	29-436FED	98.7146	1415	1549
5-437REN3A	75-429FED	98.714	1413	1549
5-437REN3A	28-436FEC	98.713	1412	1549
5-437REN3A	51-433REC	98.7129	1418	1549
5-437REN3A	83-433FED	98.7119	1417	1549
5-437REN3A	47-430RED	98.7104	1415	1549
5-437REN3A	52-433RED	98.7065	1417	1549
5-437REN3A	35-440RED	98.7027	1417	1549
5-437REN3A	45-429RED	98.6899	1420	1549
5-437REN3A	67-441REC	98.5518	1406	1549
5-437REN3A	48-431RED	98.5515	1413	1549
5-437REN3A	31-440FED	98.5483	1415	1549
5-437REN3A	69-426FEC	98.546	1412	1549
5-437REN3A	90-437FED	98.5441	1410	1549
5-437REN3A	17-427RED	98.5381	1414	1549
5-437REN3A	88-436FEC	98.5359	1410	1549
5-437REN3A	68-441RED	98.5313	1399	1549
5-437REN3A	65-440REC	98.5313	1399	1549
5-437REN3A	13-435FEN3	98.5301	1397	1549
5-437REN3A	62-438RED	98.5296	1406	1549
5-437REN3A	30-440FEC	98.5293	1417	1549
5-437REN3A	16-427REC	98.5257	1416	1549
5-437REN3A	37-441RED	98.5244	1411	1549
5-437REN3A	36-441REC	98.5229	1406	1549
5-437REN3A	66-440RED	98.5226	1408	1549
5-437REN3A	78-431FEC	98.5216	1411	1549
5-437REN3A	61-438REC	98.5199	1410	1549
5-437REN3A	41-427RED	98.5196	1416	1549
5-437REN3A	94-439FED	98.5185	1408	1549
5-437REN3A	42-428REC	98.5181	1409	1549
5-437REN3A	93-439FEC	98.5176	1416	1549
5-437REN3A	85-434FED	98.5174	1412	1549
5-437REN3A	40-427REC	98.5151	1414	1549
5-437REN3A	33-436RED	98.5139	1409	1549
5-437REN3A	38-426REC	98.5125	1412	1549
5-437REN3A	71-427FED	98.5125	1414	1549
5-437REN3A	25-427FED	98.5099	1414	1549
5-437REN3A	54-434RED	98.5093	1413	1549
5-437REN3A	46-430REC	98.5084	1412	1549
5-437REN3A	53-434REC	98.5062	1408	1549
5-437REN3A	64-439RED	98.5059	1410	1549
5-437REN3A	70-426FED	98.5033	1414	1549
5-437REN3A	60-437RED	98.5033	1411	1549
5-437REN3A	50-432RED	98.5012	1412	1549
5-437REN3A	39-426RED	98.4995	1415	1549
5-437REN3A	19-429RED	98.4975	1410	1549
5-437REN3A	3-437REN7A	98.4968	1416	1549
5-437REN3A	59-437REC	98.4962	1417	1549
5-437REN3A	4-437REN7B	98.4956	1416	1549
5-437REN3A	12-435FEN3	98.4939	1396	1549
5-437REN3A	32-436REC	98.4927	1416	1549
5-437REN3A	87-435FED	98.4926	1417	1549
5-437REN3A	63-439REC	98.4921	1412	1549
5-437REN3A	27-433FED	98.4917	1422	1549
5-437REN3A	89-436FED	98.4912	1413	1549
5-437REN3A	21-429FEC	98.4896	1413	1549
5-437REN3A	49-432REC	98.4874	1414	1549
5-437REN3A	1-428RN3A	98.4866	1417	1549
5-437REN3A	15-437FEN5	98.4863	1418	1549
5-437REN3A	43-428RED	98.4862	1411	1549
5-437REN3A	95-440FED	98.4848	1414	1549
5-437REN3A	22-429FED	98.4839	1414	1549
5-437REN3A	8-426FEN5B	98.4783	1417	1549
5-437REN3A	14-437FEN5	98.4753	1416	1549
5-437REN3A	9-429FN2A	98.4708	1428	1549
5-437REN3A	26-433FEC	98.4512	1423	1549
5-437REN3A	81-432FED	98.4154	1426	1549
5-437REN3A	76-430FEC	98.407	1422	1549
5-437REN3A	23-430FEC	98.4053	1428	1549
5-437REN3A	24-430FED	98.399	1429	1549
5-437REN3A	91-438FEC	98.3945	1436	1549
5-437REN3A	80-432FEC	98.3924	1430	1549
5-437REN3A	92-438FED	98.3802	1436	1549
5-437REN3A	96-441FEC	98.3236	1381	1549
5-437REN3A	Ecoli_O157H7_EDL933	97.8662	1380	1549
5-437REN3A	Ecoli_NADC6564	97.8273	1392	1549
5-437REN3A	84-434FEC	97.2967	1399	1549
5-437REN3A	72-428FEC	97.2946	1391	1549
5-437REN3A	86-435FEC	97.2891	1400	1549
5-437REN3A	73-428FED	97.2732	1401	1549
5-437REN3A	Ecoli_Nissle1917	96.8253	1338	1549
5-437REN3A	79-431FED	96.7944	1330	1549
6-437REN3B	6-437REN3B	100	1548	1549
6-437REN3B	2-437RN1A	99.9998	1546	1549
6-437REN3B	5-437REN3A	99.9995	1548	1549
6-437REN3B	Ecoli_K-12_MG1655	99.181	1447	1549
6-437REN3B	11-434FEN3	99.0697	1398	1549
6-437REN3B	10-434FEN3	99.0676	1396	1549
6-437REN3B	55-435REC	99.0001	1399	1549
6-437REN3B	57-436REC	98.991	1400	1549
6-437REN3B	56-435RED	98.9875	1402	1549
6-437REN3B	58-436RED	98.9663	1399	1549
6-437REN3B	7-426FEN5A	98.9197	1316	1549
6-437REN3B	Ecoli_HS	98.8228	1415	1549
6-437REN3B	18-429REC	98.7277	1412	1549
6-437REN3B	74-429FEC	98.7206	1407	1549
6-437REN3B	29-436FED	98.7173	1410	1549
6-437REN3B	44-429REC	98.7163	1422	1549
6-437REN3B	77-430FED	98.7153	1418	1549
6-437REN3B	47-430RED	98.7139	1413	1549
6-437REN3B	28-436FEC	98.711	1415	1549
6-437REN3B	52-433RED	98.7046	1418	1549
6-437REN3B	75-429FED	98.7005	1418	1549
6-437REN3B	35-440RED	98.6999	1409	1549
6-437REN3B	83-433FED	98.6962	1422	1549
6-437REN3B	45-429RED	98.6924	1413	1549
6-437REN3B	34-440REC	98.6907	1418	1549
6-437REN3B	51-433REC	98.6891	1420	1549
6-437REN3B	82-433FEC	98.6891	1415	1549
6-437REN3B	13-435FEN3	98.5483	1398	1549
6-437REN3B	65-440REC	98.5436	1404	1549
6-437REN3B	67-441REC	98.5432	1412	1549
6-437REN3B	88-436FEC	98.542	1406	1549
6-437REN3B	48-431RED	98.5394	1413	1549
6-437REN3B	17-427RED	98.5367	1411	1549
6-437REN3B	42-428REC	98.5314	1403	1549
6-437REN3B	90-437FED	98.5289	1409	1549
6-437REN3B	85-434FED	98.5266	1413	1549
6-437REN3B	68-441RED	98.5264	1406	1549
6-437REN3B	31-440FED	98.5254	1419	1549
6-437REN3B	69-426FEC	98.5221	1417	1549
6-437REN3B	39-426RED	98.5219	1405	1549
6-437REN3B	46-430REC	98.52	1402	1549
6-437REN3B	62-438RED	98.5199	1408	1549
6-437REN3B	3-437REN7A	98.5197	1415	1549
6-437REN3B	94-439FED	98.5196	1408	1549
