66-440RED	10-434FEN3	0.0188053	0	508/1000
67-441REC	10-434FEN3	0.0181313	0	519/1000
68-441RED	10-434FEN3	0.0186813	0	510/1000
69-426FEC	10-434FEN3	0.0152404	0	570/1000
70-426FED	10-434FEN3	0.0179508	0	522/1000
71-427FED	10-434FEN3	0.0186195	0	511/1000
72-428FEC	10-434FEN3	0.0264788	0	402/1000
73-428FED	10-434FEN3	0.0264788	0	402/1000
7-426FEN5A	10-434FEN3	0.0118471	0	639/1000
74-429FEC	10-434FEN3	0.0148187	0	578/1000
75-429FED	10-434FEN3	0.0147665	0	579/1000
76-430FEC	10-434FEN3	0.0169536	0	539/1000
77-430FED	10-434FEN3	0.0148187	0	578/1000
78-431FEC	10-434FEN3	0.0186195	0	511/1000
79-431FED	10-434FEN3	0.0364545	0	303/1000
80-432FEC	10-434FEN3	0.0171265	0	536/1000
81-432FED	10-434FEN3	0.0173006	0	533/1000
82-433FEC	10-434FEN3	0.0147665	0	579/1000
83-433FED	10-434FEN3	0.0147665	0	579/1000
8-426FEN5B	10-434FEN3	0.015508	0	565/1000
84-434FEC	10-434FEN3	0.0263104	0	404/1000
85-434FED	10-434FEN3	0.0172424	0	534/1000
86-435FEC	10-434FEN3	0.0264788	0	402/1000
87-435FED	10-434FEN3	0.0163307	0	550/1000
88-436FEC	10-434FEN3	0.0187432	0	509/1000
89-436FED	10-434FEN3	0.0188053	0	508/1000
90-437FED	10-434FEN3	0.0186813	0	510/1000
91-438FEC	10-434FEN3	0.016782	0	542/1000
92-438FED	10-434FEN3	0.0167251	0	543/1000
93-439FEC	10-434FEN3	0.0187432	0	509/1000
9-429FN2A	10-434FEN3	0.0151342	0	572/1000
94-439FED	10-434FEN3	0.0187432	0	509/1000
95-440FED	10-434FEN3	0.0146626	0	581/1000
96-441FEC	10-434FEN3	0.0156702	0	562/1000
Ecoli_HS	10-434FEN3	0.0113086	0	651/1000
Ecoli_K-12_MG1655	10-434FEN3	0.00635099	0	778/1000
Ecoli_NADC6564	10-434FEN3	0.0209501	0	475/1000
Ecoli_Nissle1917	10-434FEN3	0.0330427	0	333/1000
Ecoli_O157H7_EDL933	10-434FEN3	0.0212234	0	471/1000
10-434FEN3	11-434FEN3	0	0	1000/1000
11-434FEN3	11-434FEN3	0	0	1000/1000
12-435FEN3	11-434FEN3	0.0169536	0	539/1000
13-435FEN3	11-434FEN3	0.0172424	0	534/1000
1-428RN3A	11-434FEN3	0.0151872	0	571/1000
14-437FEN5	11-434FEN3	0.0154542	0	566/1000
15-437FEN5	11-434FEN3	0.0154542	0	566/1000
16-427REC	11-434FEN3	0.0185579	0	512/1000
17-427RED	11-434FEN3	0.0186195	0	511/1000
18-429REC	11-434FEN3	0.0148187	0	578/1000
19-429RED	11-434FEN3	0.0180108	0	521/1000
21-429FEC	11-434FEN3	0.0180108	0	521/1000
22-429FED	11-434FEN3	0.0180709	0	520/1000
23-430FEC	11-434FEN3	0.017653	0	527/1000
2-437RN1A	11-434FEN3	0.00928558	0	699/1000
24-430FED	11-434FEN3	0.0175939	0	528/1000
25-427FED	11-434FEN3	0.0186195	0	511/1000
26-433FEC	11-434FEN3	0.0149759	0	575/1000
27-433FED	11-434FEN3	0.0154542	0	566/1000
28-436FEC	11-434FEN3	0.0148187	0	578/1000
29-436FED	11-434FEN3	0.0148187	0	578/1000
30-440FEC	11-434FEN3	0.0157245	0	561/1000
31-440FED	11-434FEN3	0.0157245	0	561/1000
32-436REC	11-434FEN3	0.0187432	0	509/1000
33-436RED	11-434FEN3	0.0187432	0	509/1000
3-437REN7A	11-434FEN3	0.0154006	0	567/1000
34-440REC	11-434FEN3	0.0147665	0	579/1000
35-440RED	11-434FEN3	0.0147665	0	579/1000
36-441REC	11-434FEN3	0.0185579	0	512/1000
37-441RED	11-434FEN3	0.0186813	0	510/1000
38-426REC	11-434FEN3	0.0178312	0	524/1000
39-426RED	11-434FEN3	0.0179508	0	522/1000
40-427REC	11-434FEN3	0.0186813	0	510/1000
41-427RED	11-434FEN3	0.0185579	0	512/1000
42-428REC	11-434FEN3	0.0180709	0	520/1000
43-428RED	11-434FEN3	0.0180709	0	520/1000
4-437REN7B	11-434FEN3	0.0154542	0	566/1000
44-429REC	11-434FEN3	0.0148187	0	578/1000
45-429RED	11-434FEN3	0.0148187	0	578/1000
46-430REC	11-434FEN3	0.0180108	0	521/1000
47-430RED	11-434FEN3	0.0147665	0	579/1000
48-431RED	11-434FEN3	0.0180709	0	520/1000
49-432REC	11-434FEN3	0.0179508	0	522/1000
50-432RED	11-434FEN3	0.0180108	0	521/1000
51-433REC	11-434FEN3	0.0148187	0	578/1000
52-433RED	11-434FEN3	0.0147665	0	579/1000
53-434REC	11-434FEN3	0.0171844	0	535/1000
5-437REN3A	11-434FEN3	0.00928558	0	699/1000
54-434RED	11-434FEN3	0.0172424	0	534/1000
55-435REC	11-434FEN3	0.0124	0	627/1000
56-435RED	11-434FEN3	0.0124	0	627/1000
57-436REC	11-434FEN3	0.0124	0	627/1000
58-436RED	11-434FEN3	0.0124	0	627/1000
59-437REC	11-434FEN3	0.0154542	0	566/1000
60-437RED	11-434FEN3	0.0154006	0	567/1000
61-438REC	11-434FEN3	0.0145076	0	584/1000
62-438RED	11-434FEN3	0.0144562	0	585/1000
63-439REC	11-434FEN3	0.0187432	0	509/1000
6-437REN3B	11-434FEN3	0.00924552	0	700/1000
64-439RED	11-434FEN3	0.0186813	0	510/1000
65-440REC	11-434FEN3	0.0183741	0	515/1000
66-440RED	11-434FEN3	0.0188053	0	508/1000
67-441REC	11-434FEN3	0.0181313	0	519/1000
68-441RED	11-434FEN3	0.0186813	0	510/1000
69-426FEC	11-434FEN3	0.0152404	0	570/1000
70-426FED	11-434FEN3	0.0179508	0	522/1000
71-427FED	11-434FEN3	0.0186195	0	511/1000
72-428FEC	11-434FEN3	0.0264788	0	402/1000
73-428FED	11-434FEN3	0.0264788	0	402/1000
7-426FEN5A	11-434FEN3	0.0118471	0	639/1000
74-429FEC	11-434FEN3	0.0148187	0	578/1000
75-429FED	11-434FEN3	0.0147665	0	579/1000
76-430FEC	11-434FEN3	0.0169536	0	539/1000
77-430FED	11-434FEN3	0.0148187	0	578/1000
78-431FEC	11-434FEN3	0.0186195	0	511/1000
79-431FED	11-434FEN3	0.0364545	0	303/1000
80-432FEC	11-434FEN3	0.0171265	0	536/1000
81-432FED	11-434FEN3	0.0173006	0	533/1000
82-433FEC	11-434FEN3	0.0147665	0	579/1000
83-433FED	11-434FEN3	0.0147665	0	579/1000
8-426FEN5B	11-434FEN3	0.015508	0	565/1000
84-434FEC	11-434FEN3	0.0263104	0	404/1000
85-434FED	11-434FEN3	0.0172424	0	534/1000
86-435FEC	11-434FEN3	0.0264788	0	402/1000
87-435FED	11-434FEN3	0.0163307	0	550/1000
88-436FEC	11-434FEN3	0.0187432	0	509/1000
89-436FED	11-434FEN3	0.0188053	0	508/1000
90-437FED	11-434FEN3	0.0186813	0	510/1000
91-438FEC	11-434FEN3	0.016782	0	542/1000
92-438FED	11-434FEN3	0.0167251	0	543/1000
93-439FEC	11-434FEN3	0.0187432	0	509/1000
9-429FN2A	11-434FEN3	0.0151342	0	572/1000
94-439FED	11-434FEN3	0.0187432	0	509/1000
95-440FED	11-434FEN3	0.0146626	0	581/1000
96-441FEC	11-434FEN3	0.0156702	0	562/1000
Ecoli_HS	11-434FEN3	0.0113086	0	651/1000
Ecoli_K-12_MG1655	11-434FEN3	0.00635099	0	778/1000
Ecoli_NADC6564	11-434FEN3	0.0209501	0	475/1000
Ecoli_Nissle1917	11-434FEN3	0.0330427	0	333/1000
Ecoli_O157H7_EDL933	11-434FEN3	0.0212234	0	471/1000
10-434FEN3	12-435FEN3	0.0169536	0	539/1000
11-434FEN3	12-435FEN3	0.0169536	0	539/1000
12-435FEN3	12-435FEN3	0	0	1000/1000
13-435FEN3	12-435FEN3	0.000312573	0	987/1000
1-428RN3A	12-435FEN3	0.0109136	0	660/1000
14-437FEN5	12-435FEN3	0.0111761	0	654/1000
15-437FEN5	12-435FEN3	0.0111761	0	654/1000
16-427REC	12-435FEN3	0.0123533	0	628/1000
17-427RED	12-435FEN3	0.0124	0	627/1000
18-429REC	12-435FEN3	0.0184352	0	514/1000
19-429RED	12-435FEN3	0.0118927	0	638/1000
21-429FEC	12-435FEN3	0.0118927	0	638/1000
22-429FED	12-435FEN3	0.0119383	0	637/1000
23-430FEC	12-435FEN3	0.0120757	0	634/1000
2-437RN1A	12-435FEN3	0.0168391	0	541/1000
24-430FED	12-435FEN3	0.0120757	0	634/1000
25-427FED	12-435FEN3	0.0123533	0	628/1000
26-433FEC	12-435FEN3	0.0117564	0	641/1000
27-433FED	12-435FEN3	0.0123068	0	629/1000
28-436FEC	12-435FEN3	0.0184352	0	514/1000
29-436FED	12-435FEN3	0.0184352	0	514/1000
30-440FEC	12-435FEN3	0.0111321	0	655/1000
31-440FED	12-435FEN3	0.0111321	0	655/1000
32-436REC	12-435FEN3	0.0124935	0	625/1000
33-436RED	12-435FEN3	0.0125875	0	623/1000
3-437REN7A	12-435FEN3	0.0111321	0	655/1000
34-440REC	12-435FEN3	0.0183741	0	515/1000
35-440RED	12-435FEN3	0.0183741	0	515/1000
36-441REC	12-435FEN3	0.0124	0	627/1000
37-441RED	12-435FEN3	0.0124467	0	626/1000
38-426REC	12-435FEN3	0.0115761	0	645/1000
39-426RED	12-435FEN3	0.0117112	0	642/1000
40-427REC	12-435FEN3	0.0123068	0	629/1000
41-427RED	12-435FEN3	0.0122141	0	631/1000
42-428REC	12-435FEN3	0.011984	0	636/1000
43-428RED	12-435FEN3	0.011984	0	636/1000
4-437REN7B	12-435FEN3	0.0111761	0	654/1000
44-429REC	12-435FEN3	0.0184352	0	514/1000
45-429RED	12-435FEN3	0.0184352	0	514/1000
46-430REC	12-435FEN3	0.011984	0	636/1000
47-430RED	12-435FEN3	0.0183132	0	516/1000
48-431RED	12-435FEN3	0.0118927	0	638/1000
49-432REC	12-435FEN3	0.0119383	0	637/1000
50-432RED	12-435FEN3	0.0119383	0	637/1000
51-433REC	12-435FEN3	0.0184352	0	514/1000
52-433RED	12-435FEN3	0.0183741	0	515/1000
53-434REC	12-435FEN3	0.0112201	0	653/1000
5-437REN3A	12-435FEN3	0.0168391	0	541/1000
54-434RED	12-435FEN3	0.0112201	0	653/1000
55-435REC	12-435FEN3	0.0191812	0	502/1000
56-435RED	12-435FEN3	0.0191812	0	502/1000
57-436REC	12-435FEN3	0.0191812	0	502/1000
58-436RED	12-435FEN3	0.0191812	0	502/1000
59-437REC	12-435FEN3	0.0111761	0	654/1000
60-437RED	12-435FEN3	0.0111321	0	655/1000
61-438REC	12-435FEN3	0.0101041	0	679/1000
62-438RED	12-435FEN3	0.0100623	0	680/1000
63-439REC	12-435FEN3	0.0124467	0	626/1000
6-437REN3B	12-435FEN3	0.016782	0	542/1000
64-439RED	12-435FEN3	0.0124	0	627/1000
65-440REC	12-435FEN3	0.0121679	0	632/1000
66-440RED	12-435FEN3	0.0124935	0	625/1000
67-441REC	12-435FEN3	0.0121217	0	633/1000
68-441RED	12-435FEN3	0.0124	0	627/1000
69-426FEC	12-435FEN3	0.0100623	0	680/1000
70-426FED	12-435FEN3	0.0117112	0	642/1000
71-427FED	12-435FEN3	0.0123533	0	628/1000
72-428FEC	12-435FEN3	0.0277775	0	387/1000
73-428FED	12-435FEN3	0.0277775	0	387/1000
7-426FEN5A	12-435FEN3	0.0188053	0	508/1000
74-429FEC	12-435FEN3	0.0182524	0	517/1000
75-429FED	12-435FEN3	0.0183741	0	515/1000
76-430FEC	12-435FEN3	0.0115313	0	646/1000
77-430FED	12-435FEN3	0.0184352	0	514/1000
78-431FEC	12-435FEN3	0.0124	0	627/1000
79-431FED	12-435FEN3	0.0350415	0	315/1000
80-432FEC	12-435FEN3	0.0116661	0	643/1000
81-432FED	12-435FEN3	0.0118017	0	640/1000
82-433FEC	12-435FEN3	0.0183741	0	515/1000
83-433FED	12-435FEN3	0.0183741	0	515/1000
8-426FEN5B	12-435FEN3	0.0113974	0	649/1000
84-434FEC	12-435FEN3	0.0276006	0	389/1000
85-434FED	12-435FEN3	0.0112643	0	652/1000
86-435FEC	12-435FEN3	0.0278663	0	386/1000
87-435FED	12-435FEN3	0.0103562	0	673/1000
88-436FEC	12-435FEN3	0.0125875	0	623/1000
89-436FED	12-435FEN3	0.0125405	0	624/1000
90-437FED	12-435FEN3	0.0124	0	627/1000
91-438FEC	12-435FEN3	0.0114419	0	648/1000
92-438FED	12-435FEN3	0.0113974	0	649/1000
93-439FEC	12-435FEN3	0.0124	0	627/1000
9-429FN2A	12-435FEN3	0.010441	0	671/1000
94-439FED	12-435FEN3	0.0124467	0	626/1000
95-440FED	12-435FEN3	0.00916565	0	702/1000
96-441FEC	12-435FEN3	0.0210864	0	473/1000
Ecoli_HS	12-435FEN3	0.0158882	0	558/1000
Ecoli_K-12_MG1655	12-435FEN3	0.0165552	0	546/1000
Ecoli_NADC6564	12-435FEN3	0.0227107	0	450/1000
Ecoli_Nissle1917	12-435FEN3	0.0342477	0	322/1000
Ecoli_O157H7_EDL933	12-435FEN3	0.0229306	0	447/1000
10-434FEN3	13-435FEN3	0.0172424	0	534/1000
11-434FEN3	13-435FEN3	0.0172424	0	534/1000
12-435FEN3	13-435FEN3	0.000312573	0	987/1000
13-435FEN3	13-435FEN3	0	0	1000/1000
1-428RN3A	13-435FEN3	0.0113529	0	650/1000
14-437FEN5	13-435FEN3	0.0114865	0	647/1000
15-437FEN5	13-435FEN3	0.0114865	0	647/1000
16-427REC	13-435FEN3	0.0122604	0	630/1000
17-427RED	13-435FEN3	0.0123068	0	629/1000
18-429REC	13-435FEN3	0.0184352	0	514/1000
19-429RED	13-435FEN3	0.0118927	0	638/1000
21-429FEC	13-435FEN3	0.0118927	0	638/1000
22-429FED	13-435FEN3	0.0119383	0	637/1000
23-430FEC	13-435FEN3	0.0120298	0	635/1000
2-437RN1A	13-435FEN3	0.0169536	0	539/1000
24-430FED	13-435FEN3	0.0120298	0	635/1000
25-427FED	13-435FEN3	0.0122604	0	630/1000
26-433FEC	13-435FEN3	0.0117564	0	641/1000
27-433FED	13-435FEN3	0.0122604	0	630/1000
28-436FEC	13-435FEN3	0.0184352	0	514/1000
29-436FED	13-435FEN3	0.0184352	0	514/1000
30-440FEC	13-435FEN3	0.0113529	0	650/1000
31-440FED	13-435FEN3	0.0113529	0	650/1000
32-436REC	13-435FEN3	0.0124467	0	626/1000
33-436RED	13-435FEN3	0.0124935	0	625/1000
3-437REN7A	13-435FEN3	0.0114419	0	648/1000
34-440REC	13-435FEN3	0.0183741	0	515/1000
35-440RED	13-435FEN3	0.0183741	0	515/1000
36-441REC	13-435FEN3	0.0124	0	627/1000
37-441RED	13-435FEN3	0.0124467	0	626/1000
38-426REC	13-435FEN3	0.011621	0	644/1000
39-426RED	13-435FEN3	0.0117112	0	642/1000
40-427REC	13-435FEN3	0.0123068	0	629/1000
41-427RED	13-435FEN3	0.0123068	0	629/1000
42-428REC	13-435FEN3	0.0120298	0	635/1000
43-428RED	13-435FEN3	0.0120298	0	635/1000
4-437REN7B	13-435FEN3	0.0114865	0	647/1000
44-429REC	13-435FEN3	0.0184352	0	514/1000
45-429RED	13-435FEN3	0.0184352	0	514/1000
46-430REC	13-435FEN3	0.011984	0	636/1000
47-430RED	13-435FEN3	0.0183132	0	516/1000
48-431RED	13-435FEN3	0.0118471	0	639/1000
49-432REC	13-435FEN3	0.0119383	0	637/1000
50-432RED	13-435FEN3	0.0119383	0	637/1000
51-433REC	13-435FEN3	0.0184352	0	514/1000
52-433RED	13-435FEN3	0.0183741	0	515/1000
53-434REC	13-435FEN3	0.0113086	0	651/1000
5-437REN3A	13-435FEN3	0.0169536	0	539/1000
54-434RED	13-435FEN3	0.0113086	0	651/1000
55-435REC	13-435FEN3	0.0193079	0	500/1000
56-435RED	13-435FEN3	0.0193079	0	500/1000
57-436REC	13-435FEN3	0.0193079	0	500/1000
58-436RED	13-435FEN3	0.0193079	0	500/1000
59-437REC	13-435FEN3	0.0114865	0	647/1000
60-437RED	13-435FEN3	0.0114419	0	648/1000
61-438REC	13-435FEN3	0.0103986	0	672/1000
62-438RED	13-435FEN3	0.0103562	0	673/1000
63-439REC	13-435FEN3	0.0123533	0	628/1000
6-437REN3B	13-435FEN3	0.0168963	0	540/1000
64-439RED	13-435FEN3	0.0123533	0	628/1000
65-440REC	13-435FEN3	0.0120757	0	634/1000
66-440RED	13-435FEN3	0.0124467	0	626/1000
67-441REC	13-435FEN3	0.0120757	0	634/1000
68-441RED	13-435FEN3	0.0123533	0	628/1000
69-426FEC	13-435FEN3	0.0102298	0	676/1000
70-426FED	13-435FEN3	0.0117112	0	642/1000
71-427FED	13-435FEN3	0.0122604	0	630/1000
72-428FEC	13-435FEN3	0.0280449	0	384/1000
73-428FED	13-435FEN3	0.0280449	0	384/1000
7-426FEN5A	13-435FEN3	0.0189925	0	505/1000
74-429FEC	13-435FEN3	0.0183741	0	515/1000
75-429FED	13-435FEN3	0.0183741	0	515/1000
76-430FEC	13-435FEN3	0.0114419	0	648/1000
77-430FED	13-435FEN3	0.0184352	0	514/1000
78-431FEC	13-435FEN3	0.0123068	0	629/1000
79-431FED	13-435FEN3	0.035622	0	310/1000
80-432FEC	13-435FEN3	0.011621	0	644/1000
81-432FED	13-435FEN3	0.0117564	0	641/1000
82-433FEC	13-435FEN3	0.0183741	0	515/1000
83-433FED	13-435FEN3	0.0183741	0	515/1000
8-426FEN5B	13-435FEN3	0.011621	0	644/1000
84-434FEC	13-435FEN3	0.0277775	0	387/1000
85-434FED	13-435FEN3	0.0113529	0	650/1000
86-435FEC	13-435FEN3	0.0281347	0	383/1000
87-435FED	13-435FEN3	0.0103562	0	673/1000
88-436FEC	13-435FEN3	0.0124935	0	625/1000
89-436FED	13-435FEN3	0.0124935	0	625/1000
90-437FED	13-435FEN3	0.0123533	0	628/1000
91-438FEC	13-435FEN3	0.0113529	0	650/1000
92-438FED	13-435FEN3	0.0113086	0	651/1000
93-439FEC	13-435FEN3	0.0123533	0	628/1000
9-429FN2A	13-435FEN3	0.0101459	0	678/1000
94-439FED	13-435FEN3	0.0123533	0	628/1000
95-440FED	13-435FEN3	0.00944662	0	695/1000
96-441FEC	13-435FEN3	0.0212234	0	471/1000
Ecoli_HS	13-435FEN3	0.0161084	0	554/1000
Ecoli_K-12_MG1655	13-435FEN3	0.0166683	0	544/1000
Ecoli_NADC6564	13-435FEN3	0.0228571	0	448/1000
Ecoli_Nissle1917	13-435FEN3	0.0345853	0	319/1000
Ecoli_O157H7_EDL933	13-435FEN3	0.0230782	0	445/1000
10-434FEN3	1-428RN3A	0.0151872	0	571/1000
11-434FEN3	1-428RN3A	0.0151872	0	571/1000
12-435FEN3	1-428RN3A	0.0109136	0	660/1000
13-435FEN3	1-428RN3A	0.0113529	0	650/1000
1-428RN3A	1-428RN3A	0	0	1000/1000
14-437FEN5	1-428RN3A	0.00617965	0	783/1000
15-437FEN5	1-428RN3A	0.00617965	0	783/1000
16-427REC	1-428RN3A	0.0117112	0	642/1000
17-427RED	1-428RN3A	0.0117564	0	641/1000
18-429REC	1-428RN3A	0.0166117	0	545/1000
19-429RED	1-428RN3A	0.0111321	0	655/1000
21-429FEC	1-428RN3A	0.0111321	0	655/1000
22-429FED	1-428RN3A	0.0111761	0	654/1000
23-430FEC	1-428RN3A	0.0125405	0	624/1000
2-437RN1A	1-428RN3A	0.0152404	0	570/1000
24-430FED	1-428RN3A	0.0124467	0	626/1000
25-427FED	1-428RN3A	0.0117564	0	641/1000
26-433FEC	1-428RN3A	0.00521614	0	812/1000
27-433FED	1-428RN3A	0.00580821	0	794/1000
28-436FEC	1-428RN3A	0.0166683	0	544/1000
29-436FED	1-428RN3A	0.0166683	0	544/1000
30-440FEC	1-428RN3A	0.0105261	0	669/1000
31-440FED	1-428RN3A	0.0105261	0	669/1000
32-436REC	1-428RN3A	0.0118471	0	639/1000
33-436RED	1-428RN3A	0.0119383	0	637/1000
3-437REN7A	1-428RN3A	0.00614558	0	784/1000
34-440REC	1-428RN3A	0.0166117	0	545/1000
35-440RED	1-428RN3A	0.0166683	0	544/1000
36-441REC	1-428RN3A	0.0117564	0	641/1000
37-441RED	1-428RN3A	0.0118927	0	638/1000
38-426REC	1-428RN3A	0.0108702	0	661/1000
39-426RED	1-428RN3A	0.0109571	0	659/1000
40-427REC	1-428RN3A	0.0117564	0	641/1000
41-427RED	1-428RN3A	0.0116661	0	643/1000
42-428REC	1-428RN3A	0.0113086	0	651/1000
43-428RED	1-428RN3A	0.0113086	0	651/1000
4-437REN7B	1-428RN3A	0.00617965	0	783/1000
44-429REC	1-428RN3A	0.0165552	0	546/1000
45-429RED	1-428RN3A	0.0166117	0	545/1000
46-430REC	1-428RN3A	0.0113086	0	651/1000
47-430RED	1-428RN3A	0.0166117	0	545/1000
48-431RED	1-428RN3A	0.0114419	0	648/1000
49-432REC	1-428RN3A	0.0112643	0	652/1000
50-432RED	1-428RN3A	0.0112643	0	652/1000
51-433REC	1-428RN3A	0.0167251	0	543/1000
52-433RED	1-428RN3A	0.0166117	0	545/1000
53-434REC	1-428RN3A	0.010314	0	674/1000
5-437REN3A	1-428RN3A	0.0152404	0	570/1000
54-434RED	1-428RN3A	0.0103562	0	673/1000
55-435REC	1-428RN3A	0.017359	0	532/1000
56-435RED	1-428RN3A	0.017359	0	532/1000
57-436REC	1-428RN3A	0.017359	0	532/1000
58-436RED	1-428RN3A	0.017359	0	532/1000
59-437REC	1-428RN3A	0.00617965	0	783/1000
60-437RED	1-428RN3A	0.00614558	0	784/1000
61-438REC	1-428RN3A	0.00977265	0	687/1000
62-438RED	1-428RN3A	0.0097316	0	688/1000
63-439REC	1-428RN3A	0.0118017	0	640/1000
6-437REN3B	1-428RN3A	0.0151872	0	571/1000
64-439RED	1-428RN3A	0.0117564	0	641/1000
65-440REC	1-428RN3A	0.0118017	0	640/1000
66-440RED	1-428RN3A	0.0118471	0	639/1000
67-441REC	1-428RN3A	0.0115761	0	645/1000
68-441RED	1-428RN3A	0.0118017	0	640/1000
69-426FEC	1-428RN3A	0.0110444	0	657/1000
70-426FED	1-428RN3A	0.0109571	0	659/1000
71-427FED	1-428RN3A	0.0117564	0	641/1000
72-428FEC	1-428RN3A	0.0273375	0	392/1000
73-428FED	1-428RN3A	0.0273375	0	392/1000
7-426FEN5A	1-428RN3A	0.0166683	0	544/1000
74-429FEC	1-428RN3A	0.0168391	0	541/1000
75-429FED	1-428RN3A	0.0166117	0	545/1000
76-430FEC	1-428RN3A	0.0118927	0	638/1000
77-430FED	1-428RN3A	0.0166117	0	545/1000
78-431FEC	1-428RN3A	0.0117564	0	641/1000
79-431FED	1-428RN3A	0.0350415	0	315/1000
80-432FEC	1-428RN3A	0.0122141	0	631/1000
81-432FED	1-428RN3A	0.0122604	0	630/1000
82-433FEC	1-428RN3A	0.0165552	0	546/1000
83-433FED	1-428RN3A	0.0166117	0	545/1000
8-426FEN5B	1-428RN3A	0.00631659	0	779/1000
84-434FEC	1-428RN3A	0.026819	0	398/1000
85-434FED	1-428RN3A	0.010314	0	674/1000
86-435FEC	1-428RN3A	0.0274249	0	391/1000
87-435FED	1-428RN3A	0.0114419	0	648/1000
88-436FEC	1-428RN3A	0.0119383	0	637/1000
89-436FED	1-428RN3A	0.0118471	0	639/1000
90-437FED	1-428RN3A	0.0117564	0	641/1000
91-438FEC	1-428RN3A	0.0118471	0	639/1000
92-438FED	1-428RN3A	0.0118017	0	640/1000
93-439FEC	1-428RN3A	0.0118017	0	640/1000
9-429FN2A	1-428RN3A	0.00989629	0	684/1000
94-439FED	1-428RN3A	0.0118017	0	640/1000
95-440FED	1-428RN3A	0.0090861	0	704/1000
96-441FEC	1-428RN3A	0.0191181	0	503/1000
Ecoli_HS	1-428RN3A	0.0136496	0	601/1000
Ecoli_K-12_MG1655	1-428RN3A	0.0149234	0	576/1000
Ecoli_NADC6564	1-428RN3A	0.0218499	0	462/1000
Ecoli_Nissle1917	1-428RN3A	0.0323015	0	340/1000
Ecoli_O157H7_EDL933	1-428RN3A	0.022205	0	457/1000
10-434FEN3	14-437FEN5	0.0154542	0	566/1000
11-434FEN3	14-437FEN5	0.0154542	0	566/1000
12-435FEN3	14-437FEN5	0.0111761	0	654/1000
13-435FEN3	14-437FEN5	0.0114865	0	647/1000
